position,source_text,context,line_no,module,type,document_name
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Appointments,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Practitioner Schedules,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Charges,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Out Patient Consulting Charge Item,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Out Patient Consulting Charge,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Inpatient Visit Charge Item,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Inpatient Visit Charge,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Address HTML,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Contact HTML,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Account Details,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Income Account,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Default Currency,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Full Name,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Series,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,HLC-PRAC-.YYYY.-,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Gender,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Employee and User Details,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Status,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Active,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Disabled,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Basic Details,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Address and Contacts,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Laboratory User,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Physician,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.json,Nursing User,,0,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Employee,,115,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,"If you want to track Payroll and other HRMS operations for a Practitoner, create an Employee and link it here.",,116,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Practitioner Schedules,,120,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Set the Practitioner Schedule you just created. This will be used while booking appointments.,,121,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Out Patient Consulting Charge Item,,125,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Create a service item for Out Patient Consulting.,,126,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Inpatient Visit Charge Item,,130,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,"If this Healthcare Practitioner works for the In-Patient Department, create a service item for Inpatient Visits.",,131,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Out Patient Consulting Charge,,135,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Set the Out Patient Consulting Charge for this Practitioner.,,136,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,Inpatient Visit Charge,,141,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.js,"If this Healthcare Practitioner also works for the In-Patient Department, set the inpatient visit charge for this Practitioner.",,142,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.py,User {0} does not exist,,58,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.py,User {0} is disabled,,60,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner.py,User {0} is already assigned to Healthcare Practitioner {1},,68,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner_dashboard.py,This is based on transactions against this Healthcare Practitioner.,,9,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner_dashboard.py,Appointments and Patient Encounters,,13,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/healthcare_practitioner/healthcare_practitioner_dashboard.py,Consultation,,17,Healthcare,Document Type,Healthcare Practitioner
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/organism_test_item/organism_test_item.json,Organism Test Item,,0,Healthcare,Document Type,Organism Test Item
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/organism_test_item/organism_test_item.json,Organism,,0,Healthcare,Document Type,Organism Test Item
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/organism_test_item/organism_test_item.json,Colony Population,,0,Healthcare,Document Type,Organism Test Item
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/organism_test_item/organism_test_item.json,Colony UOM,,0,Healthcare,Document Type,Organism Test Item
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Patient,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Patient,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Patient Demographics,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Inpatient Status,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Admission Scheduled,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Admitted,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Discharge Scheduled,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Inpatient Record,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Series,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,HLC-PAT-.YYYY.-,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Full Name,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Gender,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Blood Group,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,A Positive,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,A Negative,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,AB Positive,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,AB Negative,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,B Positive,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,B Negative,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,O Positive,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,O Negative,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Date of birth,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Age,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Status,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Active,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Disabled,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Image,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Customer,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,"If ""Link Customer to Patient"" is checked in Healthcare Settings and an existing Customer is not selected then, a Customer will be created for this Patient for recording transactions in Accounts module.",,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Report Preference,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Email,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Print,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Mobile,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Email,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Phone,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Patient Relation,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Patient Relation,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,"Allergies, Medical and Surgical History",,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Allergies,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Medication,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Medical History,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Surgical History,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Personal and Social History,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Occupation,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Marital Status,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Single,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Married,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Divorced,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Widow,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Risk Factors,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Tobacco Consumption (Past),,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Tobacco Consumption (Present),,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Alcohol Consumption (Past),,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Alcohol Consumption (Present),,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Occupational Hazards and Environmental Factors,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Other Risk Factors,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,More Information,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Patient Details,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Additional information regarding the patient,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Billing Currency,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Last Name,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,First Name,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Middle Name (optional),,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Customer Details,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Customer Group,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Territory,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Default Price List,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Print Language,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Address and Contact,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Address HTML,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Contact HTML,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Invite as User,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,User ID,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Identification Number (UID),,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,System Manager,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Physician,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Laboratory User,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.json,Nursing User,,0,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,Invoice Patient Registration,,23,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,Patient Progress,,29,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,View,,32,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,Patient History,,34,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,View,,37,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,Medical Record,,45,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,AGE,,59,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,Please select a valid Date,,71,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,AGE,,75,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,Please save the patient first,,115,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.js,Please save the patient first,,125,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.py,"Please set defaults for Customer Group, Territory and Selling Price List in Selling Settings",,88,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.py,"User exists with Email {}, Mobile {}<br>Please check email / mobile or disable 'Invite as User' to skip creating User",,98,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.py,Years(s),,148,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.py,Month(s),,148,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.py,Day(s),,148,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.py,Customer {0} is created.,,242,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient.py,Patient not found,,269,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient_dashboard.py,This is based on transactions against this Patient. See timeline below for details,,9,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient_dashboard.py,Appointments and Encounters,,16,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient_dashboard.py,Lab Tests and Vital Signs,,20,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient_dashboard.py,Rehab and Physiotherapy,,24,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient_dashboard.py,Surgery,,28,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient_dashboard.py,Admissions,,32,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/patient/patient_dashboard.py,Billing and Payments,,36,Healthcare,Document Type,Patient
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_plan_detail/therapy_plan_detail.json,Therapy Plan Detail,,0,Healthcare,Document Type,Therapy Plan Detail
../apps/translator/translator/translator/doctype/extract_strings_job/fixtures/healthcare/Healthcare/healthcare/doctype/therapy_plan_detail/therapy_plan_detail.json,Therapy Type,,0,Healthcare,Document Type,Therapy Plan Detail
